entry_id,true_annotation_type,score,matched_iou,n_gt_in_image,matched_unique_base
7782_2_det5,number_letter,0.2922,0.0000,2,
7782_2_det6,number_letter,0.2944,0.0000,2,
7782_2_det7,number_letter,0.2561,0.0000,2,
7782_2_det8,number_letter,0.2739,0.0000,2,
7782_2_det9,number_letter,0.2889,0.0000,2,
7782_2_det10,number_letter,0.2823,0.0000,2,
7782_2_det11,number_letter,0.2725,0.0000,2,
7782_2_det12,number_letter,0.2877,0.0000,2,
7782_2_det13,number_letter,0.2626,0.0000,2,
7782_2_det14,number_letter,0.2611,0.0000,2,
7782_2_det15,number_letter,0.2729,0.0000,2,
7782_2_det16,number_letter,0.2532,0.0000,2,
78_0_det0,arrow,0.4791,0.0000,1,
78_0_det1,freeform_bbox,0.3079,0.1069,1,78_0_3
78_2_det0,arrow,0.3927,0.0000,1,
78_2_det1,number_letter,0.2532,0.0000,1,
78_2_det2,number_letter,0.2640,0.0000,1,
78_2_det3,arrow,0.2522,0.0000,1,
7811_2_det0,number_letter,0.3525,0.0000,1,
7811_2_det1,number_letter,0.3071,0.0000,1,
7811_2_det2,arrow,0.2847,0.0000,1,
7811_2_det3,number_letter,0.3369,0.0000,1,
7811_2_det4,number_letter,0.3180,0.0000,1,
7811_2_det5,arrow,0.2538,0.0000,1,
7811_3_det0,number_letter,0.3544,0.0000,1,
7811_3_det1,number_letter,0.3057,0.0000,1,
7811_3_det2,arrow,0.2885,0.0000,1,
7811_3_det3,number_letter,0.3386,0.0000,1,
7811_3_det4,number_letter,0.3200,0.0000,1,
7811_3_det5,arrow,0.2565,0.0000,1,
7829_3_det0,arrow,0.4046,0.0000,1,
7829_3_det1,number_letter,0.3388,0.0000,1,
7829_3_det2,arrow,0.2652,0.0000,1,
7829_3_det3,arrow,0.2720,0.1126,1,7829_3_15
7877_0_det0,arrow,0.4304,0.0000,1,
7877_0_det1,arrow,0.3067,0.0000,1,
7877_0_det2,number_letter,0.3139,0.0000,1,
7877_0_det3,number_letter,0.2648,0.0000,1,
7877_0_det4,number_letter,0.2695,0.0000,1,
7877_0_det5,number_letter,0.2604,0.0000,1,
7877_0_det6,number_letter,0.2619,0.0000,1,
7877_0_det7,number_letter,0.2500,0.0000,1,
7832_0_det0,arrow,0.2716,0.0000,1,
7882_0_det0,arrow,0.4189,0.0000,1,
7882_0_det1,freeform_bbox,0.3589,0.0010,1,7882_0_1
7882_0_det2,arrow,0.2830,0.7072,1,7882_0_1
7895_0_det0,freeform_bbox,0.3088,0.0020,1,7895_0_1
7895_0_det1,number_letter,0.3048,0.0000,1,
7895_0_det2,number_letter,0.2886,0.0000,1,
7895_0_det3,number_letter,0.2628,0.0000,1,
7895_0_det4,number_letter,0.2808,0.0000,1,
7895_0_det5,number_letter,0.2756,0.0000,1,
7895_0_det6,number_letter,0.2712,0.0000,1,
7895_0_det7,number_letter,0.2635,0.0000,1,
7955_0_det0,arrow,0.3421,0.0000,1,
7955_0_det1,number_letter,0.3058,0.0000,1,
7955_0_det2,number_letter,0.2712,0.0000,1,
7955_0_det3,number_letter,0.3374,0.0000,1,
7955_0_det5,number_letter,0.2506,0.0000,1,
7954_1_det0,arrow,0.4248,0.0000,1,
7954_1_det1,number_letter,0.2954,0.0000,1,
7954_1_det2,number_letter,0.3112,0.0000,1,
7954_1_det3,number_letter,0.2914,0.0000,1,
7954_1_det4,number_letter,0.2580,0.0000,1,
7954_1_det5,number_letter,0.2742,0.0000,1,
7954_1_det6,number_letter,0.2829,0.0000,1,
7954_2_det0,arrow,0.4232,0.0000,1,
7954_2_det1,number_letter,0.3001,0.0000,1,
7954_2_det2,number_letter,0.3146,0.0000,1,
7954_2_det3,number_letter,0.2969,0.0000,1,
7954_2_det4,number_letter,0.2594,0.0000,1,
7954_2_det5,number_letter,0.2757,0.0000,1,
7954_2_det6,number_letter,0.2837,0.0000,1,
7946_6_det0,arrow,0.3281,0.2500,1,7946_6_13
7946_6_det1,arrow,0.3116,0.0000,1,
7946_6_det2,arrow,0.2566,0.1858,1,7946_6_13
7946_6_det3,number_letter,0.2829,0.0000,1,
7946_6_det5,arrow,0.2673,0.0000,1,
7946_7_det0,freeform_bbox,0.3094,0.0000,1,
7946_7_det1,number_letter,0.2797,0.0000,1,
7965_3_det0,number_letter,0.2523,0.0000,1,
7965_3_det1,number_letter,0.2738,0.0000,1,
7965_4_det0,number_letter,0.2551,0.0000,1,
7965_4_det1,number_letter,0.2747,0.0000,1,
8000_1_det0,arrow,0.3400,0.0000,1,
8000_1_det1,arrow,0.2961,0.0000,1,
8000_1_det2,number_letter,0.2519,0.0166,1,8000_1_2
8000_1_det3,freeform_bbox,0.3080,0.0004,1,8000_1_2
8000_1_det4,number_letter,0.2635,0.0168,1,8000_1_2
8000_1_det5,number_letter,0.2542,0.0167,1,8000_1_2
8000_1_det6,number_letter,0.2761,0.0164,1,8000_1_2
8000_1_det7,number_letter,0.2503,0.0166,1,8000_1_2
8000_1_det8,number_letter,0.2552,0.0167,1,8000_1_2
8000_1_det9,number_letter,0.2605,0.0166,1,8000_1_2
8006_0_det0,number_letter,0.3381,0.0000,1,
8006_0_det1,arrow,0.2628,0.0000,1,
8006_0_det2,number_letter,0.2640,0.0000,1,
8006_0_det3,number_letter,0.2684,0.0000,1,
8006_2_det0,arrow,0.3433,0.0000,1,
8006_2_det1,number_letter,0.2985,0.0000,1,
8006_3_det0,arrow,0.2954,0.0000,1,
8006_3_det1,number_letter,0.2809,0.0000,1,
8006_3_det2,number_letter,0.2881,0.0000,1,
8001_1_det0,arrow,0.4615,0.7157,2,8001_1_8
803_1_det0,number_letter,0.3685,0.0000,1,
803_1_det1,freeform_bbox,0.4979,0.0502,1,803_1_2
803_1_det2,arrow,0.4091,0.0000,1,
803_1_det3,number_letter,0.3210,0.0000,1,
803_1_det4,number_letter,0.2561,0.0000,1,
8057_0_det0,number_letter,0.2990,0.0000,1,
8057_0_det1,number_letter,0.3122,0.0000,1,
8057_0_det2,freeform_bbox,0.3521,0.0000,1,
8057_0_det3,arrow,0.3028,0.0000,1,
8057_0_det4,number_letter,0.2526,0.0000,1,
8069_1_det0,freeform_bbox,0.3093,0.0137,1,8069_1_2
8069_1_det1,number_letter,0.2945,0.0000,1,
8069_1_det2,arrow,0.3092,0.0000,1,
8069_1_det3,number_letter,0.2960,0.0000,1,
8069_1_det4,number_letter,0.3113,0.0000,1,
8069_2_det0,freeform_bbox,0.3300,0.0000,1,
8069_2_det1,number_letter,0.2910,0.0000,1,
8069_2_det2,number_letter,0.3128,0.0000,1,
8069_2_det3,number_letter,0.2933,0.0000,1,
8069_2_det4,arrow,0.3224,0.0000,1,
8069_3_det0,number_letter,0.3696,0.0000,1,
8069_3_det1,number_letter,0.3398,0.0000,1,
8069_3_det2,number_letter,0.3355,0.0000,1,
8069_3_det3,arrow,0.3414,0.0000,1,
8069_10_det0,freeform_bbox,0.3322,0.0000,1,
8069_10_det1,number_letter,0.3372,0.0000,1,
8069_10_det2,number_letter,0.3049,0.0000,1,
8069_10_det3,number_letter,0.3108,0.0000,1,
8069_10_det4,arrow,0.3076,0.0000,1,
8032_8_det0,arrow,0.2994,0.0000,1,
8032_8_det1,number_letter,0.2603,0.0000,1,
8032_18_det0,arrow,0.4208,0.4391,1,8032_18_18
8032_18_det1,number_letter,0.2635,0.0000,1,
8032_18_det2,number_letter,0.2604,0.0000,1,
8032_19_det0,arrow,0.3018,0.0000,1,
8032_19_det1,number_letter,0.2617,0.0000,1,
8032_20_det0,arrow,0.3326,0.4124,1,8032_20_20
8032_20_det1,arrow,0.3168,0.1368,1,8032_20_20
8032_25_det0,arrow,0.2839,0.6361,1,8032_25_25
8032_25_det1,arrow,0.2690,0.0000,1,
8032_27_det0,arrow,0.3031,0.0000,1,
8032_27_det1,number_letter,0.2621,0.0000,1,
8121_0_det0,number_letter,0.3579,0.4554,1,8121_0_0
8121_0_det1,number_letter,0.3131,0.2318,1,8121_0_0
8121_0_det2,number_letter,0.2789,0.4647,1,8121_0_0
8121_0_det3,arrow,0.2785,0.0048,1,8121_0_0
8139_0_det0,freeform_bbox,0.3512,0.0000,1,
8139_0_det1,arrow,0.4198,0.0000,1,
8139_0_det2,number_letter,0.4040,0.0000,1,
8139_0_det4,number_letter,0.2846,0.0000,1,
8139_0_det5,number_letter,0.2834,0.0000,1,
8153_2_det0,arrow,0.2756,0.0000,1,
8153_2_det1,number_letter,0.3245,0.0000,1,
8153_2_det2,arrow,0.2856,0.0000,1,
8153_2_det3,number_letter,0.2886,0.0000,1,
8153_2_det4,number_letter,0.3361,0.0000,1,
8164_0_det1,number_letter,0.2868,0.0000,1,
8164_0_det2,arrow,0.2608,0.0000,1,
8164_0_det3,number_letter,0.2771,0.0000,1,
8164_0_det4,number_letter,0.2799,0.0000,1,
8164_0_det5,arrow,0.2608,0.0000,1,
8164_0_det6,number_letter,0.2556,0.0000,1,
8164_1_det0,number_letter,0.3288,0.0000,1,
8164_1_det1,number_letter,0.3109,0.0000,1,
8164_1_det2,number_letter,0.2527,0.0000,1,
8164_1_det3,arrow,0.2574,0.0000,1,
8164_1_det4,freeform_bbox,0.3080,0.0000,1,
8164_1_det5,arrow,0.2762,0.0000,1,
820_0_det0,freeform_bbox,0.3745,0.0000,1,
820_0_det1,arrow,0.3659,0.0000,1,
820_0_det2,number_letter,0.3237,0.0000,1,
820_0_det3,arrow,0.2764,0.0000,1,
8185_0_det0,arrow,0.4797,0.6760,1,8185_0_3
8185_0_det1,number_letter,0.3008,0.0000,1,
8185_0_det2,number_letter,0.2537,0.0000,1,
8185_0_det3,number_letter,0.2875,0.0000,1,
8185_0_det4,number_letter,0.2550,0.0000,1,
8185_0_det5,number_letter,0.2947,0.0000,1,
8185_0_det6,number_letter,0.2679,0.0000,1,
8185_1_det0,arrow,0.2904,0.0000,1,
8185_1_det1,arrow,0.3906,0.0000,1,
8185_1_det2,number_letter,0.2889,0.0000,1,
8185_1_det3,number_letter,0.2852,0.0000,1,
8185_1_det4,number_letter,0.2848,0.0000,1,
8185_1_det5,number_letter,0.2542,0.0000,1,
8185_3_det0,arrow,0.3002,0.0000,2,
8185_3_det1,arrow,0.3828,0.0000,2,
8185_3_det2,number_letter,0.2939,0.0000,2,
8185_3_det3,number_letter,0.2879,0.0000,2,
8185_3_det4,number_letter,0.2870,0.0000,2,
8185_4_det0,arrow,0.2994,0.0000,1,
8185_4_det1,arrow,0.3874,0.0000,1,
8185_4_det2,number_letter,0.2913,0.0000,1,
8185_4_det3,number_letter,0.2857,0.0000,1,
8185_4_det4,number_letter,0.2864,0.0000,1,
8190_4_det0,arrow,0.3859,0.0000,1,
8190_4_det1,number_letter,0.3439,0.0000,1,
8190_4_det2,arrow,0.3044,0.0000,1,
8190_4_det3,number_letter,0.2912,0.0000,1,
8171_0_det1,arrow,0.3198,0.0000,1,
8171_1_det1,arrow,0.3227,0.0000,1,
8171_2_det1,arrow,0.3025,0.0000,1,
8171_8_det1,arrow,0.3218,0.0000,1,
8171_16_det0,arrow,0.3222,0.0000,1,
8171_18_det1,arrow,0.3219,0.0000,1,
8171_22_det1,arrow,0.3190,0.0000,1,
8263_2_det0,number_letter,0.4150,0.3202,1,8263_2_7
8263_2_det1,freeform_bbox,0.4167,0.0000,1,
8263_2_det2,number_letter,0.2830,0.1469,1,8263_2_7
8306_1_det0,freeform_bbox,0.3389,0.0000,1,
8306_1_det1,arrow,0.3410,0.0000,1,
8306_1_det2,arrow,0.2684,0.0000,1,
8330_0_det0,number_letter,0.3182,0.0000,1,
8330_0_det1,number_letter,0.3172,0.0000,1,
8330_0_det2,number_letter,0.3172,0.0000,1,
8330_0_det3,number_letter,0.3025,0.0000,1,
8330_0_det4,number_letter,0.2928,0.0000,1,
8330_0_det5,number_letter,0.2724,0.0000,1,
8330_0_det6,number_letter,0.3106,0.0000,1,
8330_0_det7,number_letter,0.3055,0.0000,1,
8330_0_det8,number_letter,0.2974,0.0000,1,
8330_0_det9,number_letter,0.3014,0.0000,1,
8330_0_det10,number_letter,0.3007,0.0000,1,
8330_0_det11,number_letter,0.2709,0.0000,1,
8330_0_det12,number_letter,0.2909,0.0000,1,
8330_0_det13,arrow,0.4676,0.6049,1,8330_0_1
8330_0_det14,number_letter,0.2867,0.0000,1,
8330_0_det15,arrow,0.2871,0.5069,1,8330_0_1
8330_1_det0,arrow,0.5042,0.0000,1,
8330_1_det1,number_letter,0.3235,0.0000,1,
8330_1_det2,number_letter,0.3134,0.0000,1,
8330_1_det3,number_letter,0.2976,0.0000,1,
8330_1_det4,number_letter,0.3156,0.0000,1,
8330_1_det5,number_letter,0.3065,0.0000,1,
8330_1_det6,number_letter,0.3014,0.0000,1,
8330_1_det7,number_letter,0.2909,0.0000,1,
8330_1_det8,number_letter,0.2580,0.0000,1,
8330_1_det9,number_letter,0.2808,0.0000,1,
8330_1_det10,number_letter,0.3065,0.0000,1,
8330_1_det11,number_letter,0.2691,0.0000,1,
8330_1_det12,number_letter,0.2550,0.0000,1,
8330_1_det13,number_letter,0.2590,0.0621,1,8330_1_2
8330_2_det0,number_letter,0.3156,0.0000,1,
8330_2_det1,number_letter,0.3147,0.0000,1,
8330_2_det2,number_letter,0.2959,0.0000,1,
8330_2_det3,number_letter,0.3002,0.0000,1,
8330_2_det4,number_letter,0.2962,0.0018,1,8330_2_5
8330_2_det5,number_letter,0.2675,0.0000,1,
8330_2_det6,number_letter,0.3146,0.0000,1,
8330_2_det7,number_letter,0.2788,0.0000,1,
8330_2_det8,number_letter,0.2956,0.0000,1,
8330_2_det9,number_letter,0.2763,0.0000,1,
8330_2_det10,number_letter,0.2839,0.0000,1,
8330_2_det11,number_letter,0.2687,0.0000,1,
8330_2_det12,number_letter,0.2720,0.0000,1,
8330_2_det13,arrow,0.2909,0.0000,1,
8330_2_det14,arrow,0.2906,0.0000,1,
8330_2_det15,number_letter,0.2952,0.0000,1,
8313_1_det0,number_letter,0.3472,0.0000,1,
8313_1_det1,number_letter,0.3031,0.0000,1,
8313_1_det2,number_letter,0.3112,0.0000,1,
8313_1_det3,arrow,0.3035,0.0000,1,
8313_1_det4,number_letter,0.2586,0.0000,1,
8313_1_det5,arrow,0.2990,0.0000,1,
8313_3_det0,number_letter,0.3393,0.0000,1,
8313_3_det1,arrow,0.3496,0.3663,1,8313_3_3
8313_3_det2,number_letter,0.3036,0.0000,1,
8313_3_det3,number_letter,0.3086,0.0000,1,
8313_3_det4,arrow,0.2685,0.1355,1,8313_3_3
8329_2_det0,arrow,0.4520,0.7192,1,8329_2_2
8329_2_det1,freeform_bbox,0.3865,0.0000,1,
8329_2_det2,number_letter,0.2765,0.0000,1,
8329_2_det3,arrow,0.2519,0.0336,1,8329_2_2
8376_0_det0,arrow,0.3367,0.0000,1,
8376_0_det1,number_letter,0.3483,0.0000,1,
8376_0_det2,number_letter,0.2877,0.0000,1,
8376_0_det3,number_letter,0.2895,0.0000,1,
8376_0_det4,number_letter,0.2694,0.0000,1,
8376_0_det5,number_letter,0.2924,0.0000,1,
8376_0_det6,number_letter,0.3021,0.0000,1,
8376_0_det7,number_letter,0.2613,0.0000,1,
8376_0_det8,arrow,0.2868,0.0000,1,
8404_1_det0,freeform_bbox,0.3921,0.0151,1,8404_1_4
8404_1_det2,number_letter,0.2786,0.0000,1,
8404_1_det3,arrow,0.2658,0.0000,1,
8404_1_det4,number_letter,0.3027,0.0000,1,
8440_2_det0,arrow,0.4922,0.3146,1,8440_2_4
8440_2_det1,number_letter,0.2879,0.0000,1,
8440_2_det2,number_letter,0.2647,0.0000,1,
8440_2_det3,number_letter,0.2577,0.0000,1,
8503_0_det0,freeform_bbox,0.3404,0.0000,1,
8503_0_det1,arrow,0.3996,0.6164,1,8503_0_0
8503_0_det2,number_letter,0.3032,0.0000,1,
8503_0_det3,arrow,0.2951,0.5114,1,8503_0_0
8503_0_det4,number_letter,0.2589,0.0000,1,
8503_0_det5,number_letter,0.2611,0.0000,1,
8511_0_det0,number_letter,0.2509,0.0000,1,
8511_0_det1,arrow,0.2913,0.5018,1,8511_0_1
8520_0_det0,number_letter,0.2818,0.0000,1,
8520_0_det1,number_letter,0.2827,0.0000,1,
8520_0_det3,number_letter,0.2747,0.0000,1,
8520_0_det4,number_letter,0.2638,0.0000,1,
8520_0_det5,number_letter,0.2576,0.0000,1,
8520_0_det6,number_letter,0.2757,0.0000,1,
8568_0_det0,arrow,0.4239,0.0000,1,
8568_0_det1,freeform_bbox,0.3352,0.0000,1,
8568_0_det2,number_letter,0.2944,0.3521,1,8568_0_1
8568_0_det3,arrow,0.3133,0.0000,1,
8564_3_det0,freeform_bbox,0.3611,0.0000,1,
8564_3_det1,number_letter,0.3813,0.0000,1,
8564_3_det2,number_letter,0.3051,0.0000,1,
8607_1_det0,number_letter,0.2510,0.0326,1,8607_1_1
8627_0_det0,arrow,0.5112,0.0000,1,
8627_0_det1,number_letter,0.2759,0.0000,1,
8671_0_det0,freeform_bbox,0.3926,0.0000,1,
8671_2_det0,number_letter,0.3782,0.0000,2,
8671_2_det1,arrow,0.2763,0.2620,2,8671_2_8
8671_2_det2,number_letter,0.2933,0.0000,2,
8671_2_det3,number_letter,0.2540,0.0000,2,
8712_0_det0,number_letter,0.3597,0.0000,1,
8712_0_det2,arrow,0.3181,0.0000,1,
8712_0_det3,number_letter,0.3130,0.0000,1,
8712_0_det4,number_letter,0.3209,0.0000,1,
8712_0_det5,number_letter,0.2631,0.0000,1,
8712_0_det6,arrow,0.2549,0.0000,1,
8712_1_det0,arrow,0.3588,0.6962,1,8712_1_6
8712_1_det1,number_letter,0.3387,0.0000,1,
8712_1_det2,number_letter,0.2548,0.0000,1,
8712_1_det3,number_letter,0.3093,0.0000,1,
8712_1_det4,number_letter,0.3053,0.0000,1,
8712_1_det5,arrow,0.2851,0.0000,1,
8712_2_det0,freeform_bbox,0.4198,0.0000,1,
8712_2_det1,number_letter,0.3508,0.0000,1,
8712_2_det2,arrow,0.3462,0.0000,1,
8712_2_det3,number_letter,0.2624,0.0000,1,
8712_2_det4,number_letter,0.3127,0.0000,1,
8712_2_det5,number_letter,0.3160,0.0000,1,
8735_1_det0,number_letter,0.3518,0.0000,1,
8735_1_det1,arrow,0.3894,0.0000,1,
8735_1_det2,number_letter,0.3029,0.0000,1,
8735_1_det3,number_letter,0.3351,0.0000,1,
8735_1_det4,number_letter,0.2822,0.0000,1,
8735_1_det5,number_letter,0.2816,0.0000,1,
8735_1_det7,arrow,0.2526,0.0000,1,
8731_11_det0,arrow,0.4532,0.7495,1,8731_11_11
8782_1_det0,arrow,0.2773,0.0000,1,
8807_0_det0,arrow,0.4412,0.6129,1,8807_0_0
8807_0_det2,arrow,0.3086,0.0000,1,
883_0_det0,arrow,0.4284,0.0000,1,
883_0_det1,number_letter,0.2897,0.0000,1,
883_0_det2,arrow,0.2691,0.0000,1,
8848_1_det0,arrow,0.4686,0.0000,1,
8848_1_det1,number_letter,0.3156,0.0582,1,8848_1_9
8848_1_det2,number_letter,0.3034,0.0619,1,8848_1_9
8848_1_det3,number_letter,0.3149,0.0625,1,8848_1_9
8848_1_det4,number_letter,0.2879,0.0620,1,8848_1_9
8848_1_det5,number_letter,0.3071,0.0818,1,8848_1_9
8848_1_det6,number_letter,0.2714,0.1051,1,8848_1_9
8848_1_det8,number_letter,0.2540,0.0596,1,8848_1_9
8848_1_det9,number_letter,0.2830,0.1114,1,8848_1_9
886_0_det0,arrow,0.3615,0.5780,1,886_0_0
886_0_det1,arrow,0.4372,0.0000,1,
886_0_det2,arrow,0.3574,0.3021,1,886_0_0
8856_4_det0,arrow,0.2570,0.0000,1,
8856_4_det1,freeform_bbox,0.3110,0.0065,1,8856_4_9
8856_4_det2,arrow,0.2562,0.0000,1,
8856_7_det0,number_letter,0.3499,0.2734,1,8856_7_15
8856_7_det1,number_letter,0.3372,0.2333,1,8856_7_15
8856_7_det2,freeform_bbox,0.3694,0.0000,1,
8856_7_det3,arrow,0.2727,0.0000,1,
8856_7_det4,number_letter,0.2575,0.2948,1,8856_7_15
8856_7_det5,arrow,0.2631,0.0000,1,
8903_1_det0,number_letter,0.2907,0.0000,1,
8903_1_det1,arrow,0.2963,0.0000,1,
8903_1_det2,number_letter,0.2915,0.0000,1,
8896_0_det0,number_letter,0.2732,0.0000,1,
8896_0_det1,arrow,0.2848,0.0000,1,
8896_0_det2,arrow,0.2585,0.0000,1,
8896_6_det0,arrow,0.3317,0.4515,1,8896_6_13
8896_6_det1,arrow,0.2522,0.0000,1,
8896_6_det2,arrow,0.2569,0.2695,1,8896_6_13
8896_8_det0,arrow,0.2873,0.0000,1,
8896_8_det1,arrow,0.2607,0.0000,1,
8934_3_det0,arrow,0.2612,0.0000,1,
8934_3_det1,number_letter,0.2852,0.0000,1,
8934_4_det0,arrow,0.3202,0.0000,1,
8965_0_det0,arrow,0.3406,0.0000,1,
8965_0_det1,arrow,0.3226,0.6187,1,8965_0_2
8965_0_det4,arrow,0.2512,0.1888,1,8965_0_2
8970_0_det0,arrow,0.3387,0.0000,1,
8970_0_det1,arrow,0.3449,0.0000,1,
8970_0_det2,number_letter,0.3202,0.0000,1,
8970_0_det3,number_letter,0.3351,0.0000,1,
8970_0_det4,number_letter,0.3190,0.0000,1,
8970_0_det5,number_letter,0.3080,0.0000,1,
8970_0_det6,number_letter,0.3043,0.0000,1,
8970_0_det7,number_letter,0.2977,0.0000,1,
8970_0_det8,number_letter,0.2966,0.0000,1,
8970_0_det9,number_letter,0.3267,0.0000,1,
8970_0_det10,freeform_bbox,0.3291,0.0000,1,
8970_0_det11,number_letter,0.2671,0.0000,1,
8929_8_det0,arrow,0.4746,0.6874,1,8929_8_8
8929_8_det1,number_letter,0.3425,0.0000,1,
8929_8_det2,number_letter,0.3389,0.0000,1,
8929_8_det3,number_letter,0.2888,0.0000,1,
8929_8_det5,number_letter,0.3160,0.0000,1,
8929_9_det0,number_letter,0.2733,0.0138,1,8929_9_9
8929_9_det1,number_letter,0.2789,0.0137,1,8929_9_9
8929_9_det2,freeform_bbox,0.3099,0.0029,1,8929_9_9
8929_9_det3,number_letter,0.2709,0.0139,1,8929_9_9
8929_9_det4,number_letter,0.2665,0.0140,1,8929_9_9
8929_9_det5,number_letter,0.2720,0.0139,1,8929_9_9
8929_9_det6,number_letter,0.2534,0.0140,1,8929_9_9
8929_9_det7,number_letter,0.2634,0.0139,1,8929_9_9
8929_9_det8,number_letter,0.2603,0.0140,1,8929_9_9
8929_9_det9,number_letter,0.2682,0.0139,1,8929_9_9
8929_9_det10,number_letter,0.2530,0.0139,1,8929_9_9
8945_8_det0,number_letter,0.3268,0.0000,1,
8945_8_det1,number_letter,0.3248,0.0000,1,
8945_8_det2,number_letter,0.2962,0.0000,1,
8945_8_det3,number_letter,0.2958,0.0000,1,
8945_8_det4,number_letter,0.3119,0.0000,1,
8945_8_det5,arrow,0.2748,0.1740,1,8945_8_8
8945_8_det6,number_letter,0.2754,0.0000,1,
8945_8_det7,number_letter,0.2680,0.0000,1,
8945_8_det8,arrow,0.3482,0.4789,1,8945_8_8
8945_11_det0,number_letter,0.3215,0.0000,1,
8945_11_det1,number_letter,0.3276,0.0000,1,
8945_11_det2,number_letter,0.2932,0.0000,1,
8945_11_det3,number_letter,0.2961,0.0000,1,
8945_11_det4,number_letter,0.3120,0.0000,1,
8945_11_det5,number_letter,0.2574,0.0000,1,
8945_11_det6,number_letter,0.2725,0.0000,1,
8945_11_det7,arrow,0.2536,0.0000,1,
9005_2_det0,number_letter,0.4299,0.4338,1,9005_2_4
9005_2_det1,number_letter,0.2604,0.3806,1,9005_2_4
9005_2_det2,arrow,0.3102,0.0186,1,9005_2_4
9005_2_det3,number_letter,0.2920,0.4436,1,9005_2_4
9005_2_det5,arrow,0.2653,0.0000,1,
9_1_det0,arrow,0.4022,0.5103,1,9_1_2
9_1_det1,number_letter,0.3170,0.0000,1,
9_1_det2,freeform_bbox,0.4613,0.0000,1,
9_1_det3,number_letter,0.3074,0.0000,1,
9023_0_det0,freeform_bbox,0.4327,0.0243,1,9023_0_1
9023_0_det1,arrow,0.4079,0.0000,1,
9023_0_det2,number_letter,0.3400,0.0000,1,
9023_0_det3,number_letter,0.2877,0.0000,1,
9023_0_det4,number_letter,0.2883,0.0000,1,
9023_0_det5,number_letter,0.2853,0.0000,1,
9023_0_det6,number_letter,0.2913,0.0000,1,
9023_0_det7,number_letter,0.3090,0.0000,1,
9023_0_det8,number_letter,0.2581,0.0000,1,
9023_0_det9,arrow,0.2728,0.0000,1,
8982_5_det0,number_letter,0.2665,0.0000,1,
8982_5_det1,arrow,0.3892,0.0566,1,8982_5_5
8982_5_det2,number_letter,0.2621,0.0000,1,
8982_5_det3,arrow,0.2791,0.3505,1,8982_5_5
8982_5_det4,number_letter,0.2623,0.0000,1,
8982_5_det5,number_letter,0.3023,0.0000,1,
8982_5_det6,number_letter,0.2693,0.0000,1,
8982_5_det7,number_letter,0.2614,0.0000,1,
8982_5_det8,number_letter,0.2841,0.0000,1,
8982_5_det9,number_letter,0.2557,0.0000,1,
8982_14_det0,number_letter,0.2608,0.0000,1,
8982_14_det1,number_letter,0.2539,0.0000,1,
8982_14_det2,number_letter,0.2570,0.0000,1,
8982_14_det3,number_letter,0.2935,0.0000,1,
8982_14_det4,number_letter,0.2671,0.0000,1,
8982_14_det5,arrow,0.3067,0.0000,1,
8982_14_det6,number_letter,0.2552,0.0000,1,
8982_14_det7,number_letter,0.2785,0.0000,1,
8982_14_det8,number_letter,0.2516,0.0000,1,
8982_14_det9,arrow,0.2588,0.0000,1,
9039_0_det0,freeform_bbox,0.4731,0.0000,2,
9039_0_det1,number_letter,0.3263,0.0000,2,
9029_2_det0,arrow,0.4428,0.8100,1,9029_2_4
9029_2_det1,freeform_bbox,0.3479,0.0001,1,9029_2_4
9029_2_det2,number_letter,0.2613,0.0000,1,
9041_2_det0,number_letter,0.3922,0.0000,1,
9041_2_det1,arrow,0.3371,0.4073,1,9041_2_7
9041_2_det2,number_letter,0.3156,0.0000,1,
9041_2_det4,arrow,0.2691,0.0000,1,
8993_8_det0,arrow,0.4246,0.4670,1,8993_8_8
8993_8_det1,number_letter,0.3220,0.0000,1,
8993_8_det2,number_letter,0.3257,0.0000,1,
8993_8_det3,number_letter,0.3208,0.0000,1,
8993_8_det4,number_letter,0.3079,0.0000,1,
8993_8_det5,number_letter,0.2941,0.0000,1,
8993_8_det6,number_letter,0.2837,0.0000,1,
8993_8_det7,number_letter,0.2921,0.0000,1,
8993_8_det8,number_letter,0.2523,0.0000,1,
8993_20_det0,number_letter,0.3134,0.0000,1,
8993_20_det1,number_letter,0.3203,0.0000,1,
8993_20_det2,number_letter,0.3110,0.0000,1,
8993_20_det3,number_letter,0.3084,0.0000,1,
8993_20_det4,arrow,0.2966,0.0000,1,
8993_20_det5,number_letter,0.2932,0.0000,1,
8993_20_det6,number_letter,0.2824,0.0000,1,
8993_20_det7,number_letter,0.2914,0.0000,1,
8993_20_det8,arrow,0.2560,0.0000,1,
8993_21_det0,number_letter,0.3114,0.0000,1,
8993_21_det1,number_letter,0.3193,0.0000,1,
8993_21_det2,number_letter,0.3103,0.0000,1,
8993_21_det3,number_letter,0.3069,0.0000,1,
8993_21_det4,arrow,0.2933,0.0000,1,
8993_21_det5,number_letter,0.2918,0.0000,1,
8993_21_det6,number_letter,0.2855,0.0000,1,
8993_21_det7,number_letter,0.2907,0.0000,1,
8993_21_det8,arrow,0.2573,0.0000,1,
8993_22_det0,number_letter,0.3115,0.0000,1,
8993_22_det1,number_letter,0.3215,0.0000,1,
8993_22_det2,number_letter,0.3090,0.0000,1,
8993_22_det3,number_letter,0.2658,0.0000,1,
8993_22_det4,number_letter,0.3125,0.0000,1,
8993_22_det5,number_letter,0.2894,0.0000,1,
